year,id,sent,msgType,event_text,event_code,matched_keyword,snippet
2020,a72a832c-74fe-44ea-8497-2781c495a7f1,2020-11-03T04:13:38.000Z,Alert,Law Enforcement Warning,LEW,silver alert,"<alert xmlns=""urn:oasis:names:tc:emergency:cap:1.2""><identifier>OnSolve-4081aae54f5449c29916d4357929a86e</identifier><sender>ENTAC@chp.ca.gov</sender><sent>2020-11-02T23:13:38-05:00</sent><status>Actual</status><msgType>Alert</msgType><source>CA California Highway Patrol</source><scope>Public</scope><code>IPAWSv1.0</code><info><language>en-US</language><category>Safety</category><event>Law Enforce"
2020,23c8ced9-fdc6-4bd4-bed4-78302a76b4ec,2020-11-03T05:16:38.000Z,Cancel,Law Enforcement Warning,LEW,silver alert,"<alert xmlns=""urn:oasis:names:tc:emergency:cap:1.2""><identifier>OnSolve-C-5e9963219e8049abb7f58d360f125fa5</identifier><sender>ENTAC@chp.ca.gov</sender><sent>2020-11-03T00:16:38-05:00</sent><status>Actual</status><msgType>Cancel</msgType><source>CA California Highway Patrol</source><scope>Public</scope><code>IPAWSv1.0</code><references>ENTAC@chp.ca.gov,OnSolve-4081aae54f5449c29916d4357929a86e,2020"
2020,3c476506-436b-485b-90eb-7936afe8d653,2020-11-04T13:29:27.000Z,Alert,Administrative Message,ADR,silver alert,"<alert xmlns=""urn:oasis:names:tc:emergency:cap:1.2""><identifier>AS-AZ-ec51069f-5d41-4d27-a8a2-06841eb482db</identifier><sender>CMoore@azdps.gov</sender><sent>2020-11-04T06:29:27-07:00</sent><status>Actual</status><msgType>Alert</msgType><source>AlertSense</source><scope>Public</scope><addresses></addresses><code>IPAWSv1.0</code><info><language>en-US</language><category>Other</category><event>Admin"
2020,20b3c612-916e-4850-9f39-ceea19f8c75e,2020-11-05T04:06:54.000Z,Alert,Law Enforcement Warning,LEW,silver alert,"<alert xmlns=""urn:oasis:names:tc:emergency:cap:1.2""><identifier>OnSolve-f43bf6971c6548489e9fe471a5ebf7e8</identifier><sender>ENTAC@chp.ca.gov</sender><sent>2020-11-04T23:06:54-05:00</sent><status>Actual</status><msgType>Alert</msgType><source>CA California Highway Patrol</source><scope>Public</scope><code>IPAWSv1.0</code><info><language>en-US</language><category>Safety</category><event>Law Enforce"
2020,51578d02-533b-4d80-a78d-83b9b2bd9bbb,2020-11-10T05:16:58.000Z,Alert,Administrative Message,ADR,silver alert,"<alert xmlns=""urn:oasis:names:tc:emergency:cap:1.2""><identifier>AS-AZ-8530ce39-ed9c-46dd-a436-b8d1e58da1f2</identifier><sender>jkozubal@azdps.gov</sender><sent>2020-11-09T22:16:58-07:00</sent><status>Actual</status><msgType>Alert</msgType><source>AlertSense</source><scope>Public</scope><addresses></addresses><code>IPAWSv1.0</code><info><language>en-US</language><category>Other</category><event>Adm"
2020,d68142e9-47a9-4ec4-a4fc-cdda162dc5dc,2020-11-11T00:55:10.000Z,Alert,Civil Emergency Message,CEM,missing person,"<alert xmlns=""urn:oasis:names:tc:emergency:cap:1.2""><identifier>626725922808223</identifier><sender>626725922808223</sender><sent>2020-11-10T19:55:10-05:00</sent><status>Actual</status><msgType>Alert</msgType><scope>Public</scope><code>IPAWSv1.0</code><info><language>en-US</language><category>Geo</category><event>Civil Emergency Message</event><urgency>Immediate</urgency><severity>Severe</severity"
2020,489b7a0d-00f5-4fe6-8174-c78bc7d58d53,2020-11-11T08:51:45.000Z,Alert,Administrative Message,ADR,silver alert,"<alert xmlns=""urn:oasis:names:tc:emergency:cap:1.2""><identifier>AS-AZ-0aa140c3-79e0-4023-98e4-e38f3274f101</identifier><sender>jkozubal@azdps.gov</sender><sent>2020-11-11T01:51:45-07:00</sent><status>Actual</status><msgType>Alert</msgType><source>AlertSense</source><scope>Public</scope><addresses></addresses><code>IPAWSv1.0</code><info><language>en-US</language><category>Other</category><event>Adm"
2020,b665f599-dd27-44f7-b823-6e8303fb106d,2020-11-11T18:27:52.000Z,Alert,Law Enforcement Warning,LEW,silver alert,"<alert xmlns=""urn:oasis:names:tc:emergency:cap:1.2""><identifier>OnSolve-334ca42b7b2b459b83ff5c878dbb16d1</identifier><sender>ENTAC@chp.ca.gov</sender><sent>2020-11-11T13:27:52-05:00</sent><status>Actual</status><msgType>Alert</msgType><source>CA California Highway Patrol</source><scope>Public</scope><code>IPAWSv1.0</code><info><language>en-US</language><category>Safety</category><event>Law Enforce"
2020,f0e7e403-387f-4e8c-8f45-cf425127fb61,2020-11-12T08:34:56.000Z,Alert,Administrative Message,ADR,silver alert,"<alert xmlns=""urn:oasis:names:tc:emergency:cap:1.2""><identifier>AS-AZ-d866d136-4b77-411d-8a70-bf41aaf3c0eb</identifier><sender>jkozubal@azdps.gov</sender><sent>2020-11-12T01:34:56-07:00</sent><status>Actual</status><msgType>Alert</msgType><source>AlertSense</source><scope>Public</scope><addresses></addresses><code>IPAWSv1.0</code><info><language>en-US</language><category>Other</category><event>Adm"
2020,bc963bc0-cb73-44d3-9565-cb3471b7e777,2020-11-12T17:43:14.000Z,Alert,Law Enforcement Warning,LEW,missing endangered,"<alert xmlns=""urn:oasis:names:tc:emergency:cap:1.2""><identifier>AS-NV-de6bd325-6b76-47cd-b3a0-6866b1ccbff2</identifier><sender>rplant@dps.state.nv.us</sender><sent>2020-11-12T10:43:14-07:00</sent><status>Actual</status><msgType>Alert</msgType><source>AlertSense</source><scope>Public</scope><addresses></addresses><code>IPAWSv1.0</code><info><language>en-US</language><category>Safety</category><even"
2020,fb2b5250-6f61-4bea-9506-89bb6d297283,2020-11-12T19:37:20.000Z,Alert,Civil Emergency Message,CEM,silver alert,"<alert xmlns=""urn:oasis:names:tc:emergency:cap:1.2""><identifier>626863361763989</identifier><sender>626863361763989</sender><sent>2020-11-12T13:37:20-06:00</sent><status>Actual</status><msgType>Alert</msgType><scope>Public</scope><code>IPAWSv1.0</code><info><language>en-US</language><category>Safety</category><event>Civil Emergency Message</event><urgency>Immediate</urgency><severity>Extreme</seve"
2020,177d4c31-810d-4d26-b3e1-c40a0445b435,2020-11-12T19:40:00.000Z,Alert,Civil Emergency Message,CEM,silver alert,"<alert xmlns=""urn:oasis:names:tc:emergency:cap:1.2""><identifier>626863361763997</identifier><sender>626863361763997</sender><sent>2020-11-12T13:40:00-06:00</sent><status>Actual</status><msgType>Alert</msgType><scope>Public</scope><code>IPAWSv1.0</code><info><language>en-US</language><category>Safety</category><event>Civil Emergency Message</event><urgency>Immediate</urgency><severity>Extreme</seve"
2020,f60cabb1-f5b3-40a6-8372-4e66c9b96a24,2020-11-12T20:15:08.000Z,Alert,Administrative Message,ADR,silver alert,"<alert xmlns=""urn:oasis:names:tc:emergency:cap:1.2""><identifier>AS-AZ-8ececd5a-da04-42b3-962c-b919487f1d84</identifier><sender>RHawkins@AZDPS.GOV</sender><sent>2020-11-12T13:15:08-07:00</sent><status>Actual</status><msgType>Alert</msgType><source>AlertSense</source><scope>Public</scope><addresses></addresses><code>IPAWSv1.0</code><info><language>en-US</language><category>Other</category><event>Adm"
2020,17b4e8b5-de7a-4ac3-8472-1fec3ae7e2cc,2020-11-13T01:39:35.000Z,Alert,Administrative Message,ADR,silver alert,"<alert xmlns=""urn:oasis:names:tc:emergency:cap:1.2""><identifier>AS-AZ-c6eae8de-34f3-4434-bef0-a4eb51ab6ca6</identifier><sender>galegria@azdps.gov</sender><sent>2020-11-12T18:39:35-07:00</sent><status>Actual</status><msgType>Alert</msgType><source>AlertSense</source><scope>Public</scope><addresses></addresses><code>IPAWSv1.0</code><info><language>en-US</language><category>Other</category><event>Adm"
2020,00892b9b-23d3-4242-af50-8f5cb4288327,2020-11-19T09:24:16.000Z,Alert,Administrative Message,ADR,silver alert,"<alert xmlns=""urn:oasis:names:tc:emergency:cap:1.2""><identifier>AS-AZ-b81b9769-80c5-436f-905a-7245777f5bd3</identifier><sender>MGRZYBOWSKI@AZDPS.GOV</sender><sent>2020-11-19T02:24:16-07:00</sent><status>Actual</status><msgType>Alert</msgType><source>AlertSense</source><scope>Public</scope><addresses></addresses><code>IPAWSv1.0</code><info><language>en-US</language><category>Other</category><event>"
2020,d130cbcf-0139-46af-8403-97b4aac59c31,2020-11-19T23:26:41.000Z,Alert,Law Enforcement Warning,LEW,silver alert,"<alert xmlns=""urn:oasis:names:tc:emergency:cap:1.2""><identifier>OnSolve-392abece1ee641c2bf500eb5d8999458</identifier><sender>ENTAC@chp.ca.gov</sender><sent>2020-11-19T18:26:41-05:00</sent><status>Actual</status><msgType>Alert</msgType><source>CA California Highway Patrol</source><scope>Public</scope><code>IPAWSv1.0</code><info><language>en-US</language><category>Safety</category><event>Law Enforce"
2020,0bb434e9-c1df-41d3-8736-2204811db691,2020-11-26T04:48:38.000Z,Alert,Law Enforcement Warning,LEW,silver alert,"<alert xmlns=""urn:oasis:names:tc:emergency:cap:1.2""><identifier>OnSolve-7f7f3a4b19d143f397a7e716587b622a</identifier><sender>ENTAC@chp.ca.gov</sender><sent>2020-11-25T23:48:38-05:00</sent><status>Actual</status><msgType>Alert</msgType><source>CA California Highway Patrol</source><scope>Public</scope><code>IPAWSv1.0</code><info><language>en-US</language><category>Safety</category><event>Law Enforce"
2020,29bc8f72-5409-4849-a74d-323ddd2079e5,2020-12-02T19:47:31.000Z,Alert,Law Enforcement Warning,LEW,silver alert,"<alert xmlns=""urn:oasis:names:tc:emergency:cap:1.2""><identifier>OnSolve-f553673d26d144c2aeaf3657676625c0</identifier><sender>ENTAC@chp.ca.gov</sender><sent>2020-12-02T14:47:31-05:00</sent><status>Actual</status><msgType>Alert</msgType><source>CA California Highway Patrol</source><scope>Public</scope><code>IPAWSv1.0</code><info><language>en-US</language><category>Safety</category><event>Law Enforce"
2020,c2423e04-4fbd-41ee-b604-5e5d7a1af1e7,2020-12-02T20:05:29.000Z,Cancel,Law Enforcement Warning,LEW,silver alert,"<alert xmlns=""urn:oasis:names:tc:emergency:cap:1.2""><identifier>OnSolve-C-c3a527baa87a4031bd9855a0266763c3</identifier><sender>ENTAC@chp.ca.gov</sender><sent>2020-12-02T15:05:29-05:00</sent><status>Actual</status><msgType>Cancel</msgType><source>CA California Highway Patrol</source><scope>Public</scope><code>IPAWSv1.0</code><references>ENTAC@chp.ca.gov,OnSolve-f553673d26d144c2aeaf3657676625c0,2020"
2020,6e339535-da57-4c4d-acad-7a2694f47fc7,2020-12-03T14:09:18.000Z,Alert,Law Enforcement Warning,LEW,critical missing,"<alert xmlns=""urn:oasis:names:tc:emergency:cap:1.2""><identifier>AS-WI-b02c3eac-db1b-48cc-8d1f-fa3f8f78bf3e</identifier><sender>dbondar@waukeshacounty.gov</sender><sent>2020-12-03T07:09:18-07:00</sent><status>Actual</status><msgType>Alert</msgType><source>AlertSense</source><scope>Public</scope><addresses></addresses><code>IPAWSv1.0</code><info><language>en-US</language><category>Safety</category><"
2020,e39c0783-c2f4-4fcf-9e31-494b52ca1048,2020-12-05T14:16:30.000Z,Alert,Law Enforcement Warning,LEW,missing person,"<alert xmlns=""urn:oasis:names:tc:emergency:cap:1.2""><identifier>AS-NE-6b783c17-f29a-4984-a023-195981a18099</identifier><sender>Tracy.Scherer@cityofomaha.org</sender><sent>2020-12-05T07:16:30-07:00</sent><status>Actual</status><msgType>Alert</msgType><source>AlertSense</source><scope>Public</scope><addresses></addresses><code>IPAWSv1.0</code><info><language>en-US</language><category>Safety</categor"
2020,a1e1c0f4-a868-444f-9542-299e4776ce66,2020-12-05T18:43:29.000Z,Alert,Law Enforcement Warning,LEW,critical missing,"<alert xmlns=""urn:oasis:names:tc:emergency:cap:1.2""><identifier>AS-WI-1ed00a73-6733-46ce-b632-6e4a101f158e</identifier><sender>wcc@waukeshacounty.gov</sender><sent>2020-12-05T11:43:29-07:00</sent><status>Actual</status><msgType>Alert</msgType><source>AlertSense</source><scope>Public</scope><addresses></addresses><code>IPAWSv1.0</code><info><language>en-US</language><category>Safety</category><even"
2020,bbcb90d3-de52-4bb9-86b0-865f52212295,2020-12-07T17:29:10.000Z,Alert,Administrative Message,ADR,silver alert,"<alert xmlns=""urn:oasis:names:tc:emergency:cap:1.2""><identifier>AS-AZ-a9b7e1cb-a16f-4de8-8cb2-fc91f88809e3</identifier><sender>CMoore@azdps.gov</sender><sent>2020-12-07T10:29:10-07:00</sent><status>Actual</status><msgType>Alert</msgType><source>AlertSense</source><scope>Public</scope><addresses></addresses><code>IPAWSv1.0</code><info><language>en-US</language><category>Other</category><event>Admin"
2020,d125af64-5622-41fe-bb00-5059b7b71901,2020-12-10T22:37:01.000Z,Alert,Administrative Message,ADR,silver alert,"<alert xmlns=""urn:oasis:names:tc:emergency:cap:1.2""><identifier>AS-AZ-79426a35-55b7-445c-ac6e-79bfe8fd0e2c</identifier><sender>jchavez@azdps.gov</sender><sent>2020-12-10T15:37:01-07:00</sent><status>Actual</status><msgType>Alert</msgType><source>AlertSense</source><scope>Public</scope><addresses></addresses><code>IPAWSv1.0</code><info><language>en-US</language><category>Other</category><event>Admi"
2020,dd08deb7-e261-401b-9dca-2475479be329,2020-12-14T23:49:35.000Z,Alert,Civil Emergency Message,CEM,silver alert,"<alert xmlns=""urn:oasis:names:tc:emergency:cap:1.2""><identifier>697506983847059</identifier><sender>697506983847059</sender><sent>2020-12-14T17:49:35-06:00</sent><status>Actual</status><msgType>Alert</msgType><scope>Public</scope><code>IPAWSv1.0</code><info><language>en-US</language><category>Safety</category><event>Civil Emergency Message</event><urgency>Immediate</urgency><severity>Extreme</seve"
2020,7a5cbbb8-7278-4f13-bd40-061dfa90b325,2020-12-17T04:38:53.000Z,Alert,Administrative Message,ADR,silver alert,"<alert xmlns=""urn:oasis:names:tc:emergency:cap:1.2""><identifier>AS-AZ-9da68515-faa4-4d26-ae25-a1cbd027a84e</identifier><sender>MGRZYBOWSKI@AZDPS.GOV</sender><sent>2020-12-16T21:38:53-07:00</sent><status>Actual</status><msgType>Alert</msgType><source>AlertSense</source><scope>Public</scope><addresses></addresses><code>IPAWSv1.0</code><info><language>en-US</language><category>Other</category><event>"
2020,80a4b93f-4b9c-4229-bfd6-5a6a5eb9418b,2020-12-21T02:29:51.000Z,Alert,Administrative Message,ADR,silver alert,"<?xml version=""1.0"" encoding=""UTF-8""?><alert xmlns=""urn:oasis:names:tc:emergency:cap:1.2""><identifier>AS-AZ-cbf3b5d2-c00e-4df3-b186-d798eb200512</identifier><sender>PPENAIII@AZDPS.gov</sender><sent>2020-12-20T19:29:51-07:00</sent><status>Actual</status><msgType>Alert</msgType><source>AlertSense</source><scope>Public</scope><addresses></addresses><code>IPAWSv1.0</code><info><language>en-US</languag"
2020,a4a177b9-6519-4832-b92f-f8ba64ba5bd2,2020-12-23T01:51:56.000Z,Alert,Administrative Message,ADR,silver alert,"<?xml version=""1.0"" encoding=""UTF-8""?><alert xmlns=""urn:oasis:names:tc:emergency:cap:1.2""><identifier>AS-AZ-d926ab78-43b6-4799-b11f-6791be6733b3</identifier><sender>PPENAIII@AZDPS.gov</sender><sent>2020-12-22T18:51:56-07:00</sent><status>Actual</status><msgType>Alert</msgType><source>AlertSense</source><scope>Public</scope><addresses></addresses><code>IPAWSv1.0</code><info><language>en-US</languag"
2020,42302c59-9aa9-492d-81da-924c3ff0f3e6,2020-12-25T05:21:55.000Z,Alert,Law Enforcement Warning,LEW,silver alert,"<?xml version=""1.0"" encoding=""UTF-8""?><alert xmlns=""urn:oasis:names:tc:emergency:cap:1.2""><identifier>201899fe-89f4-453c-8af1-203e81deba72</identifier><sender>shorter@pueblocounty.us</sender><sent>2020-12-25T00:21:55-05:00</sent><status>Actual</status><msgType>Alert</msgType><source>Swift911</source><scope>Public</scope><addresses>200443</addresses><code>IPAWSv1.0</code><info><language>en-US</lang"
2020,0ba61374-1595-4616-b4fc-b82a418a5fc3,2020-12-25T05:29:10.000Z,Alert,911 Telephone Outage Emergency,TOE,silver alert,"<?xml version=""1.0"" encoding=""UTF-8""?><alert xmlns=""urn:oasis:names:tc:emergency:cap:1.2""><identifier>b97af0b9-e6d5-4a50-9a9f-c4022cbb9556</identifier><sender>shorter@pueblocounty.us</sender><sent>2020-12-25T00:29:10-05:00</sent><status>Actual</status><msgType>Alert</msgType><source>Swift911</source><scope>Public</scope><addresses>200443</addresses><code>IPAWSv1.0</code><info><language>en-US</lang"
2020,a03577eb-ed82-4cbc-aeb9-a6dd326f5bb9,2020-12-27T04:37:17.000Z,Alert,Law Enforcement Warning,LEW,silver alert,"<?xml version=""1.0"" encoding=""UTF-8""?><alert xmlns=""urn:oasis:names:tc:emergency:cap:1.2""><identifier>OnSolve-c7211634d75c4809b89723567e4a35f6</identifier><sender>ENTAC@chp.ca.gov</sender><sent>2020-12-26T23:37:17-05:00</sent><status>Actual</status><msgType>Alert</msgType><source>CA California Highway Patrol</source><scope>Public</scope><code>IPAWSv1.0</code><info><language>en-US</language><catego"
2020,ee4324eb-0531-493c-a942-592c06bef2d6,2020-12-28T05:16:17.000Z,Alert,Administrative Message,ADR,silver alert,"<?xml version=""1.0"" encoding=""UTF-8""?><alert xmlns=""urn:oasis:names:tc:emergency:cap:1.2""><identifier>AS-AZ-3ff5eec6-8169-4eb0-9ff5-b924b8da30e6</identifier><sender>vleon@azdps.gov</sender><sent>2020-12-27T22:16:17-07:00</sent><status>Actual</status><msgType>Alert</msgType><source>AlertSense</source><scope>Public</scope><addresses></addresses><code>IPAWSv1.0</code><info><language>en-US</language><"
2020,565a83d0-a422-428f-bb82-045225a05578,2020-12-28T11:28:10.000Z,Alert,Local Area Emergency,LAE,golden alert,"<?xml version=""1.0"" encoding=""UTF-8""?><alert xmlns=""urn:oasis:names:tc:emergency:cap:1.2""><identifier>719359777443646</identifier><sender>719359777443646</sender><sent>2020-12-28T06:28:10-05:00</sent><status>Actual</status><msgType>Alert</msgType><scope>Public</scope><code>IPAWSv1.0</code><info><language>en-US</language><category>Geo</category><event>Local Area Emergency</event><urgency>Immediate<"
2020,e835a31b-07e3-46e1-b24c-e5f4d35c494d,2020-12-29T18:39:32.000Z,Alert,Administrative Message,ADR,silver alert,"<?xml version=""1.0"" encoding=""UTF-8""?><alert xmlns=""urn:oasis:names:tc:emergency:cap:1.2""><identifier>AS-AZ-67cb02f3-c7d3-4172-8579-efbbdafb8085</identifier><sender>CMoore@azdps.gov</sender><sent>2020-12-29T11:39:32-07:00</sent><status>Actual</status><msgType>Alert</msgType><source>AlertSense</source><scope>Public</scope><addresses></addresses><code>IPAWSv1.0</code><info><language>en-US</language>"
2020,9c80996f-7d7e-4a8d-ab68-9f5964fbe3e9,2020-12-29T22:32:47.000Z,Alert,Administrative Message,ADR,silver alert,"<?xml version=""1.0"" encoding=""UTF-8""?><alert xmlns=""urn:oasis:names:tc:emergency:cap:1.2""><identifier>AS-AZ-14ff6e02-ca7d-4a1f-b1a1-fbe31f4f40fb</identifier><sender>PPENAIII@AZDPS.gov</sender><sent>2020-12-29T15:32:47-07:00</sent><status>Actual</status><msgType>Alert</msgType><source>AlertSense</source><scope>Public</scope><addresses></addresses><code>IPAWSv1.0</code><info><language>en-US</languag"
